stem,version,course_id,crn,section,file_size_kb,s0_status,source_pdf,page_count,body_font_size_pt,annotated_lines,plain_lines,annotated_tokens,s1_status,s1_md_file,sections_stripped,tokens_stripped,tokens_remaining,reduction_pct,reduction_notes,strip_type_counts,stripped_headers,new_bp_candidates,s2_status,s2_md_file,input_tokens,chunk_count,avg_chunk_tokens,chunk_size_setting,overlap_setting,llm_status,llm_error,s3_status,s3_json_file,processed_at,validation_feedback
202611_CSCE_482_934_37078,v010,CSCE 482,37078,934,294.9,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_934_37078.pdf"", ""202611_CSCE_482_934_37078.pdf"")",18,11.0,49,452,7416,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_934_37078_v010.md"", ""202611_CSCE_482_934_37078_v010.md"")",16,3049,4325,41.3,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1,BODY_BOILERPLATE:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse | [BODY_BOILERPLATE] Course Copyright",6 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_934_37078_v010.md"", ""202611_CSCE_482_934_37078_v010.md"")",4287,7,705,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_934_37078_v010.json"", ""202611_CSCE_482_934_37078_v010.json"")",2026-03-11T01:48:12.218142,
202611_CSCE_481_599_42607,v010,CSCE 481,42607,599,1414.5,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_481_599_42607.pdf"", ""202611_CSCE_481_599_42607.pdf"")",15,11.0,92,360,6427,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_481_599_42607_v010.md"", ""202611_CSCE_481_599_42607_v010.md"")",16,3038,3345,47.6,,"TAMU_POLICY:12,DEPT_HEADER:2,INSTITUTIONAL:1,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Course Copyright | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",7 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_481_599_42607_v010.md"", ""202611_CSCE_481_599_42607_v010.md"")",3148,6,614,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_481_599_42607_v010.json"", ""202611_CSCE_481_599_42607_v010.json"")",2026-03-11T01:47:53.808603,
202611_CSCE_477_550_59022,v010,CSCE 477,59022,550,417.2,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_477_550_59022.pdf"", ""202611_CSCE_477_550_59022.pdf"")",17,11.0,120,406,6352,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_477_550_59022_v010.md"", ""202611_CSCE_477_550_59022_v010.md"")",17,3275,3031,51.9,,"TAMU_POLICY:13,DEPT_HEADER:2,TECH_SUPPORT:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] College and Department Policies | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",7 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_477_550_59022_v010.md"", ""202611_CSCE_477_550_59022_v010.md"")",2794,5,648,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_477_550_59022_v010.json"", ""202611_CSCE_477_550_59022_v010.json"")",2026-03-11T01:47:48.303767,
202611_CSCE_470_200_58535,v010,CSCE 470,58535,200,251.6,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_470_200_58535.pdf"", ""202611_CSCE_470_200_58535.pdf"")",11,11.0,109,197,4263,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_470_200_58535_v010.md"", ""202611_CSCE_470_200_58535_v010.md"")",15,2957,1266,70.0,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",9 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_470_200_58535_v010.md"", ""202611_CSCE_470_200_58535_v010.md"")",1083,2,594,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_470_200_58535_v010.json"", ""202611_CSCE_470_200_58535_v010.json"")",2026-03-11T01:47:38.956405,
202611_CSCE_469_500_54817,v010,CSCE 469,54817,500,322.8,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_469_500_54817.pdf"", ""202611_CSCE_469_500_54817.pdf"")",13,11.0,170,216,5116,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_469_500_54817_v010.md"", ""202611_CSCE_469_500_54817_v010.md"")",15,2957,2119,58.3,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",11 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_469_500_54817_v010.md"", ""202611_CSCE_469_500_54817_v010.md"")",1797,3,674,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_469_500_54817_v010.json"", ""202611_CSCE_469_500_54817_v010.json"")",2026-03-11T01:47:33.971576,
202611_CSCE_465_550_55430,v010,CSCE 465,55430,550,254.4,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_465_550_55430.pdf"", ""202611_CSCE_465_550_55430.pdf"")",12,11.0,40,358,4618,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_465_550_55430_v010.md"", ""202611_CSCE_465_550_55430_v010.md"")",16,2989,1585,65.3,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",2 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_465_550_55430_v010.md"", ""202611_CSCE_465_550_55430_v010.md"")",1559,3,601,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_465_550_55430_v010.json"", ""202611_CSCE_465_550_55430_v010.json"")",2026-03-11T01:47:30.674716,
202611_CSCE_465_500_29436,v010,CSCE 465,29436,500,275.7,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_465_500_29436.pdf"", ""202611_CSCE_465_500_29436.pdf"")",14,11.0,157,208,4722,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_465_500_29436_v010.md"", ""202611_CSCE_465_500_29436_v010.md"")",15,2957,1724,63.2,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",5 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_465_500_29436_v010.md"", ""202611_CSCE_465_500_29436_v010.md"")",1430,3,550,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_465_500_29436_v010.json"", ""202611_CSCE_465_500_29436_v010.json"")",2026-03-11T01:47:25.687168,
202611_CSCE_463_550_58972,v010,CSCE 463,58972,550,425.0,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_463_550_58972.pdf"", ""202611_CSCE_463_550_58972.pdf"")",16,11.0,66,429,5880,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_463_550_58972_v010.md"", ""202611_CSCE_463_550_58972_v010.md"")",16,3090,2747,52.9,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",5 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_463_550_58972_v010.md"", ""202611_CSCE_463_550_58972_v010.md"")",2646,5,619,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_463_550_58972_v010.json"", ""202611_CSCE_463_550_58972_v010.json"")",2026-03-11T01:47:20.592150,
202611_CSCE_463_500_42604,v010,CSCE 463,42604,500,247.3,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_463_500_42604.pdf"", ""202611_CSCE_463_500_42604.pdf"")",11,11.0,160,202,4447,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_463_500_42604_v010.md"", ""202611_CSCE_463_500_42604_v010.md"")",15,2818,1588,64.0,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",4 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_463_500_42604_v010.md"", ""202611_CSCE_463_500_42604_v010.md"")",1262,2,690,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_463_500_42604_v010.json"", ""202611_CSCE_463_500_42604_v010.json"")",2026-03-11T01:47:12.001016,
202611_CSCE_462_501_42606,v010,CSCE 462,42606,501,319.8,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_462_501_42606.pdf"", ""202611_CSCE_462_501_42606.pdf"")",11,11.0,74,235,4324,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_462_501_42606_v010.md"", ""202611_CSCE_462_501_42606_v010.md"")",15,2818,1465,65.8,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",3 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_462_501_42606_v010.md"", ""202611_CSCE_462_501_42606_v010.md"")",1335,3,510,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_462_501_42606_v010.json"", ""202611_CSCE_462_501_42606_v010.json"")",2026-03-11T01:47:06.474287,
202611_CSCE_462_500_42605,v010,CSCE 462,42605,500,351.4,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_462_500_42605.pdf"", ""202611_CSCE_462_500_42605.pdf"")",12,11.0,85,237,4462,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_462_500_42605_v010.md"", ""202611_CSCE_462_500_42605_v010.md"")",15,2957,1465,66.9,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",3 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_462_500_42605_v010.md"", ""202611_CSCE_462_500_42605_v010.md"")",1335,3,510,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_462_500_42605_v010.json"", ""202611_CSCE_462_500_42605_v010.json"")",2026-03-11T01:47:00.045903,
202611_CSCE_452_500_58361,v010,CSCE 452,58361,500,206.5,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_452_500_58361.pdf"", ""202611_CSCE_452_500_58361.pdf"")",15,11.0,28,353,5707,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_452_500_58361_v010.md"", ""202611_CSCE_452_500_58361_v010.md"")",14,2708,2961,47.8,,"TAMU_POLICY:12,DEPT_HEADER:2","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",3 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_452_500_58361_v010.md"", ""202611_CSCE_452_500_58361_v010.md"")",2933,5,675,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_452_500_58361_v010.json"", ""202611_CSCE_452_500_58361_v010.json"")",2026-03-11T01:46:53.130784,
202611_CSCE_451_500_27369,v010,CSCE 451,27369,500,284.1,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_451_500_27369.pdf"", ""202611_CSCE_451_500_27369.pdf"")",12,11.0,184,197,4373,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_451_500_27369_v010.md"", ""202611_CSCE_451_500_27369_v010.md"")",15,2848,1484,65.7,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",3 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_451_500_27369_v010.md"", ""202611_CSCE_451_500_27369_v010.md"")",1131,2,634,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_451_500_27369_v010.json"", ""202611_CSCE_451_500_27369_v010.json"")",2026-03-11T01:46:46.294417,
202611_CSCE_450_500_54772,v010,CSCE 450,54772,500,247.7,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_450_500_54772.pdf"", ""202611_CSCE_450_500_54772.pdf"")",12,11.0,50,335,4559,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_450_500_54772_v010.md"", ""202611_CSCE_450_500_54772_v010.md"")",15,2957,1561,65.4,,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1","[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",3 candidates,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_450_500_54772_v010.md"", ""202611_CSCE_450_500_54772_v010.md"")",1504,3,576,600,100,ok,,ok,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_450_500_54772_v010.json"", ""202611_CSCE_450_500_54772_v010.json"")",2026-03-11T01:46:39.022649,
