version,file,input_file,output_file,stripped_file,sections_stripped,tokens_stripped,tokens_remaining,reduction_pct,stripped_headers,new_bp_candidates,largest_strip_tokens,largest_strip_header,smallest_strip_tokens,smallest_strip_header,strip_type_counts,status,processed_at
v010,202541_CSCE_399_500_54958_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202541_CSCE_399_500_54958_v010.md"", ""202541_CSCE_399_500_54958_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_399_500_54958_v010.md"", ""202541_CSCE_399_500_54958_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_399_500_54958_v010_stripped.md"", ""202541_CSCE_399_500_54958_v010_stripped.md"")",15,2816,1096,72.0,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:27:22.302766
v010,202611_ISEN_620_600_59274_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_ISEN_620_600_59274_v010.md"", ""202611_ISEN_620_600_59274_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_620_600_59274_v010.md"", ""202611_ISEN_620_600_59274_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_620_600_59274_v010_stripped.md"", ""202611_ISEN_620_600_59274_v010_stripped.md"")",15,2819,1152,71.0,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Industrial and Systems Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:27:27.877098
v010,202541_CSCE_430_550_58423_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202541_CSCE_430_550_58423_v010.md"", ""202541_CSCE_430_550_58423_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_430_550_58423_v010.md"", ""202541_CSCE_430_550_58423_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_430_550_58423_v010_stripped.md"", ""202541_CSCE_430_550_58423_v010_stripped.md"")",13,2461,4327,36.3,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy | Course Specific Attendance Policy | Statement on the Family Educational Rights and Privacy Act | (FERPA),500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:10,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:27:28.191708
v010,202611_ISEN_625_600_55586_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_ISEN_625_600_55586_v010.md"", ""202611_ISEN_625_600_55586_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_625_600_55586_v010.md"", ""202611_ISEN_625_600_55586_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_625_600_55586_v010_stripped.md"", ""202611_ISEN_625_600_55586_v010_stripped.md"")",17,130,5744,2.2,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Industrial and Systems Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Technology Services (IT) - Main Campus | [TECH_SUPPORT] Canvas LMS Technical Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse","Grading Policy | Grades will be based on attendance, participation, lab assignments, quizzes, a | Attendance 4% | Attendance:  Attendance will be taken during each lecture and is worth 4% of the | and solutions will be posted as Jupyter notebooks on Canvas. Homework will not be | Grades:  Grades will be maintained in the gradebook within Canvas. Any | Late Work Policy | Work submitted by a student as makeup work for an excused absence is not | considered late work and is exempt from the late work policy ( Student Rule 7 ). | Copyright:  All documents used in this course are copyrighted. Here, “documents” | the class website. Because these materials are copyrighted, you do not have the | Support is available by clicking the Help button at the far left in the Canvas global | Canvas Resources are also linked on the home page of every Canvas course. | This section outlines the university-level policies that must be included in each | these policies. | You can learn more about the Aggie Honor System Office Rules and Procedures, | academic integrity, and your rights and responsibilities at  aggiehonor.tamu.edu . | The university views class attendance and participation as an individual student | when attendance contributes to a student’s grade, for the reasons stated in | Please refer to  Student Rule 7  in its entirety for information about makeup work, | Absences related to Title IX of the Education Amendments of 1972 may necessitate | Honor Code and Student Conduct Code. ( See Student Rule 24 .) | disability, genetic information, or veteran status. | complaints of discrimination, harassment (including sexual harassment), complicity, | accordance with Title IX and its implementing regulations, Texas A&M does not | regarding the non-discrimination policies: Jennifer M. Smith, TAMU Associate VP & | Title IX Coordinator at YMCA Ste 108, College Station, TX 77843, 979-458-8407, or | Education Office for Civil Rights Complaint Assessment System  to locate the | and productive for all. University policies and federal and state laws prohibit | discrimination and harassment based on an individual’s race, color, sex, (including | pregnancy and related conditions), religion, national origin, age, disability, genetic | includes forms of sex-based violence, such as sexual assault, sexual harassment, | Students can report discrimination/harassment, access supportive resources, or | Rights & Title IX webpage . | discrimination/harassment alleged to have been committed by or against a person | disability or think you may have a disability, please contact the Disability Resources | limited to, attentional, learning, mental health, sensory, physical, or chronic health | conditions. All students are encouraged to discuss their disability-related needs | with Disability Resources and their instructors as soon as possible. | To request academic accommodations, contact the designated ADA office based on | McAllen and Texas A&M University at Galveston should contact Disability | Resources at (979) 845-1637 or  disability@tamu.edu . | Affairs at (817) 212-4111 or  law-disability@law.tamu.edu  to request | accommodations. | Disability Resource Center at Texas A&M University-Kingsville at (361) 593- | 3024 or  drc.center@tamuk.edu  to request accommodations. | in Canyon should contact the Office of Student Accessibility at West Texas | If you are experiencing difficulties with your approved accommodations, contact the | office responsible for approving your accommodations or the Texas A&M ADA | Coordinator Julie Kuder at  ADA.Coordinator@tamu.edu  or (979) 458-8407. | Texas A&M provides reasonable accommodations to students due to pregnancy | aware of the need for accommodation. Depending on the circumstances, | accommodations could include extended time to complete assignments or exams, | equitable resolution of complaints of sex discrimination. For information regarding | pregnancy accommodations, email  TIX.Pregnancy@tamu.edu . | Texas A&M University recognizes that mental health and wellness are critical factors | experiencing a life-threatening situation or if your safety is at risk. 24-hour | FERPA is a federal law designed to protect the privacy of educational records by | Withholding Form. The complete  FERPA Notice to Students  and the student records | policy is available on the Office of the Registrar webpage. | be made in this class to protect your privacy and to ensure confidential treatment | attendance, program of study (college, major, campus), classification, previous | institutions attended, degrees, honors and awards received, participation in",12,"Civil Rights, Free Speech, and Title IX Policies",4,Technology Support,"TAMU_POLICY:12,TECH_SUPPORT:3,DEPT_HEADER:2",ok,2026-03-11T01:27:32.918067
v010,202611_ISEN_632_600_59850_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_ISEN_632_600_59850_v010.md"", ""202611_ISEN_632_600_59850_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_632_600_59850_v010.md"", ""202611_ISEN_632_600_59850_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_632_600_59850_v010_stripped.md"", ""202611_ISEN_632_600_59850_v010_stripped.md"")",14,2661,4812,35.6,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Industrial and Systems Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA)",Grading Policy | Grading Policy | Late Work Policy | Course Specific Late Work Policy | Quiz 4  | Safety considerations for human-,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:11,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:27:40.334909
v010,202541_CSCE_434_500_61992_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202541_CSCE_434_500_61992_v010.md"", ""202541_CSCE_434_500_61992_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_434_500_61992_v010.md"", ""202541_CSCE_434_500_61992_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_434_500_61992_v010_stripped.md"", ""202541_CSCE_434_500_61992_v010_stripped.md"")",18,3784,6150,38.1,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TAMU_POLICY] Course Evaluation | [INSTITUTIONAL] Accessibility Statement | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] University Policies | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse | [BODY_BOILERPLATE] Aggie Honor Code",Grading Policy | Makeup Exam Policy | Incomplete Grade Policy | Deviations from the grading policy | Late Work Policy | Course Specific Late Work Policy | Course Material Policy,557,Aggie Honor Code,4,Learning Resources,"TAMU_POLICY:13,DEPT_HEADER:2,INSTITUTIONAL:1,TECH_SUPPORT:1,BODY_BOILERPLATE:1",ok,2026-03-11T01:27:43.190316
v010,202611_ISEN_632_700_59783_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_ISEN_632_700_59783_v010.md"", ""202611_ISEN_632_700_59783_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_632_700_59783_v010.md"", ""202611_ISEN_632_700_59783_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_632_700_59783_v010_stripped.md"", ""202611_ISEN_632_700_59783_v010_stripped.md"")",14,2661,5294,33.5,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Industrial and Systems Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA)",Grading Policy | Grading Policy | Late Work Policy | Course Specific Late Work Policy | Quiz 4  | Safety considerations for human-,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:11,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:27:45.355358
v010,202541_CSCE_442_500_58237_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202541_CSCE_442_500_58237_v010.md"", ""202541_CSCE_442_500_58237_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_442_500_58237_v010.md"", ""202541_CSCE_442_500_58237_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_442_500_58237_v010_stripped.md"", ""202541_CSCE_442_500_58237_v010_stripped.md"")",15,2816,1560,64.4,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:27:48.175903
v010,202541_CSCE_451_500_53953_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202541_CSCE_451_500_53953_v010.md"", ""202541_CSCE_451_500_53953_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_451_500_53953_v010.md"", ""202541_CSCE_451_500_53953_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_451_500_53953_v010_stripped.md"", ""202541_CSCE_451_500_53953_v010_stripped.md"")",15,2845,1557,64.6,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:27:53.660626
v010,202611_ISEN_637_600_59851_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_ISEN_637_600_59851_v010.md"", ""202611_ISEN_637_600_59851_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_637_600_59851_v010.md"", ""202611_ISEN_637_600_59851_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_637_600_59851_v010_stripped.md"", ""202611_ISEN_637_600_59851_v010_stripped.md"")",15,2819,753,78.9,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Industrial and Systems Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:27:56.614295
